% time(s)	cellId	bwpId	IMSI	RNTI	frame	sframe	slot	symStart	numSym	harqId	ndi	rv	mcs	tbSize
4.7425	1	0	10	10	474	3	1	1	2	15	1	0	0	172
4.7425	1	0	1	1	474	3	1	3	1	15	1	0	28	2037
4.7575	1	0	9	9	475	8	1	1	1	15	1	0	8	428
4.7655	1	0	3	3	476	6	1	1	1	15	1	0	11	538
4.7675	1	0	4	4	476	8	1	1	1	15	1	0	28	2037
4.7685	1	0	6	6	476	9	1	1	3	15	1	0	0	260
4.774	1	0	8	8	477	5	0	1	2	15	1	0	0	172
4.7825	1	0	5	5	478	3	1	1	2	15	1	0	4	435
4.7885	1	0	2	2	478	9	1	1	1	15	1	0	28	2037
4.7935	1	0	7	7	479	4	1	1	1	15	1	0	15	874
4.8095	1	0	1	1	481	0	1	1	1	15	1	0	28	2037
4.8105	1	0	10	10	481	1	1	1	2	15	1	0	0	172
4.8125	1	0	9	9	481	3	1	1	1	15	1	0	8	428
4.8205	1	0	3	3	482	1	1	1	1	15	1	0	13	699
4.8245	1	0	8	8	482	5	1	1	2	15	1	0	0	172
4.8245	1	0	6	6	482	5	1	3	3	15	1	0	0	260
4.8265	1	0	4	4	482	7	1	1	1	15	1	0	28	2037
4.8365	1	0	5	5	483	7	1	1	1	15	1	0	4	216
4.8375	1	0	2	2	483	8	1	1	1	15	1	0	28	2037
4.8495	1	0	7	7	485	0	1	1	1	15	1	0	13	699
4.8595	1	0	10	10	486	0	1	1	3	15	1	0	0	260
4.8655	1	0	1	1	486	6	1	1	1	15	1	0	28	2037
4.8695	1	0	9	9	487	0	1	1	1	15	1	0	13	699
4.8725	1	0	3	3	487	3	1	1	1	15	1	0	13	699
4.8785	1	0	8	8	487	9	1	1	2	15	1	0	0	172
4.8805	1	0	4	4	488	1	1	1	1	15	1	0	28	2037
4.8825	1	0	6	6	488	3	1	1	3	15	1	0	0	260
4.8905	1	0	2	2	489	1	1	1	1	15	1	0	26	1862
4.8915	1	0	5	5	489	2	1	1	1	15	1	0	2	135
4.9095	1	0	10	10	491	0	1	1	2	15	1	0	0	172
4.9245	1	0	9	9	492	5	1	1	1	15	1	0	13	699
4.9265	1	0	3	3	492	7	1	1	1	15	1	0	15	874
4.9275	1	0	7	7	492	8	1	1	1	15	1	0	8	428
4.9345	1	0	8	8	493	5	1	1	2	15	1	0	0	172
4.9355	1	0	1	1	493	6	1	1	1	15	1	0	28	2037
4.9385	1	0	6	6	493	9	1	1	2	15	1	0	0	172
4.9425	1	0	5	5	494	3	1	1	1	15	1	0	4	216
4.9435	1	0	4	4	494	4	1	1	1	15	1	0	15	874
4.9645	1	0	10	10	496	5	1	1	3	15	1	0	0	260
4.9735	1	0	2	2	497	4	1	1	1	15	1	0	26	1862
4.9745	1	0	3	3	497	5	1	1	1	15	1	0	8	428
4.9825	1	0	7	7	498	3	1	1	1	15	1	0	6	318
4.9875	1	0	9	9	498	8	1	1	1	15	1	0	6	318
4.9945	1	0	8	8	499	5	1	1	2	15	1	0	0	172
4.9955	1	0	6	6	499	6	1	1	2	15	1	0	0	172
4.9955	1	0	1	1	499	6	1	3	1	15	1	0	28	2037
5.0065	1	0	5	5	500	7	1	1	1	15	1	0	4	216
5.0125	1	0	4	4	501	3	1	1	1	15	1	0	18	1006
5.0345	1	0	10	10	503	5	1	1	2	15	1	0	0	172
5.0355	1	0	3	3	503	6	1	1	1	15	1	0	15	874
5.0385	1	0	7	7	503	9	1	1	1	15	1	0	4	216
5.0425	1	0	2	2	504	3	1	1	1	15	1	0	28	2037
5.0465	1	0	6	6	504	7	1	1	2	15	1	0	0	172
5.0475	1	0	9	9	504	8	1	1	1	15	1	0	6	318
5.0545	1	0	8	8	505	5	1	1	3	15	1	0	0	260
5.06	1	0	1	1	506	1	0	1	1	15	1	0	28	2037
5.0615	1	0	4	4	506	2	1	1	1	15	1	0	26	1862
5.0705	1	0	5	5	507	1	1	1	2	15	1	0	2	274
5.0905	1	0	7	7	509	1	1	1	1	15	1	0	6	318
5.0995	1	0	10	10	510	0	1	1	2	15	1	0	0	172
5.0995	1	0	3	3	510	0	1	3	1	15	1	0	13	699
5.1055	1	0	2	2	510	6	1	1	1	15	1	0	28	2037
5.1065	1	0	8	8	510	7	1	1	2	15	1	0	0	172
5.1075	1	0	8	8	510	8	1	1	1	14	1	0	0	84
5.1075	1	0	6	6	510	8	1	2	2	15	1	0	0	172
5.112	1	0	9	9	511	3	0	1	1	15	1	0	6	318
5.1135	1	0	1	1	511	4	1	1	1	15	1	0	28	2037
5.1185	1	0	4	4	511	9	1	1	1	15	1	0	26	1862
5.1255	1	0	5	5	512	6	1	1	1	15	1	0	4	216
5.1505	1	0	7	7	515	1	1	1	1	15	1	0	4	216
5.1525	1	0	2	2	515	3	1	1	1	15	1	0	28	2037
5.1575	1	0	3	3	515	8	1	1	1	15	1	0	8	428
5.1595	1	0	10	10	516	0	1	1	3	15	1	0	0	260
5.1655	1	0	6	6	516	6	1	1	2	15	1	0	0	172
5.1665	1	0	8	8	516	7	1	1	2	15	1	0	0	172
5.1675	1	0	8	8	516	8	1	1	1	14	1	0	0	84
5.1695	1	0	9	9	517	0	1	1	1	15	1	0	6	318
5.1765	1	0	1	1	517	7	1	1	1	15	1	0	28	2037
5.1825	1	0	4	4	518	3	1	1	1	15	1	0	28	2037
5.1845	1	0	5	5	518	5	1	1	1	15	1	0	4	216
5.2025	1	0	2	2	520	3	1	1	1	15	1	0	28	2037
5.2075	1	0	10	10	520	8	1	1	3	15	1	0	0	260
5.2115	1	0	7	7	521	2	1	1	1	15	1	0	6	318
5.2135	1	0	3	3	521	4	1	1	1	15	1	0	18	1006
5.2145	1	0	6	6	521	5	1	1	3	15	1	0	0	260
5.2165	1	0	8	8	521	7	1	1	3	15	1	0	0	260
5.2295	1	0	4	4	523	0	1	1	1	15	1	0	28	2037
5.2295	1	0	1	1	523	0	1	2	1	15	1	0	28	2037
5.2315	1	0	9	9	523	2	1	1	1	15	1	0	13	699
5.2395	1	0	5	5	524	0	1	1	2	15	1	0	4	435
5.2555	1	0	10	10	525	6	1	1	3	15	1	0	0	260
5.2565	1	0	2	2	525	7	1	1	1	15	1	0	26	1862
5.2695	1	0	3	3	527	0	1	1	1	15	1	0	13	699
5.2705	1	0	8	8	527	1	1	1	3	15	1	0	0	260
5.2705	1	0	6	6	527	1	1	4	2	15	1	0	0	172
5.2775	1	0	9	9	527	8	1	1	1	15	1	0	8	428
5.2805	1	0	4	4	528	1	1	1	1	15	1	0	28	2037
5.2825	1	0	7	7	528	3	1	1	1	15	1	0	6	318
5.2875	1	0	1	1	528	8	1	1	1	15	1	0	28	2037
5.3015	1	0	5	5	530	2	1	1	2	15	1	0	2	274
5.3095	1	0	10	10	531	0	1	1	3	15	1	0	0	260
5.3095	1	0	2	2	531	0	1	4	1	15	1	0	28	2037
5.3225	1	0	3	3	532	3	1	1	1	15	1	0	15	874
5.3245	1	0	8	8	532	5	1	1	3	15	1	0	0	260
5.3245	1	0	6	6	532	5	1	4	2	15	1	0	0	172
5.3315	1	0	4	4	533	2	1	1	1	15	1	0	28	2037
5.3335	1	0	9	9	533	4	1	1	1	15	1	0	8	428
5.3395	1	0	7	7	534	0	1	1	1	15	1	0	4	216
5.3445	1	0	1	1	534	5	1	1	1	15	1	0	26	1862
5.3585	1	0	2	2	535	9	1	1	1	15	1	0	24	1642
5.3795	1	0	10	10	538	0	1	1	2	15	1	0	0	172
5.3815	1	0	9	9	538	2	1	1	1	15	1	0	6	318
5.3815	1	0	5	5	538	2	1	2	2	15	1	0	2	274
5.3835	1	0	8	8	538	4	1	1	3	15	1	0	0	260
5.3835	1	0	6	6	538	4	1	4	3	15	1	0	0	260
5.3835	1	0	3	3	538	4	1	7	1	15	1	0	18	1006
5.389	1	0	4	4	539	0	0	1	1	15	1	0	28	2037
5.392	1	0	7	7	539	3	0	1	1	15	1	0	11	538
5.3965	1	0	1	1	539	7	1	1	1	15	1	0	26	1862
5.4145	1	0	2	2	541	5	1	1	1	15	1	0	24	1642
5.4375	1	0	8	8	543	8	1	1	4	15	1	0	0	348
5.4375	1	0	6	6	543	8	1	5	2	15	1	0	0	172
5.438	1	0	6	6	543	9	0	1	1	14	1	0	0	84
5.4385	1	0	10	10	543	9	1	1	3	15	1	0	0	260
5.4395	1	0	3	3	544	0	1	1	1	15	1	0	8	428
5.444	1	0	9	9	544	5	0	1	1	15	1	0	4	216
5.4495	1	0	7	7	545	0	1	1	1	15	1	0	18	1006
5.4525	1	0	5	5	545	3	1	1	2	15	1	0	0	172
5.4525	1	0	4	4	545	3	1	3	1	15	1	0	28	2037
5.4595	1	0	1	1	546	0	1	1	1	15	1	0	26	1862
5.4885	1	0	2	2	548	9	1	1	1	15	1	0	24	1642
5.4905	1	0	10	10	549	1	1	1	2	15	1	0	0	172
5.496	1	0	8	8	549	7	0	1	4	15	1	0	0	348
5.5005	1	0	6	6	550	1	1	1	3	15	1	0	0	260
5.5025	1	0	9	9	550	3	1	1	2	15	1	0	0	172
5.504	1	0	9	9	550	5	0	1	1	14	1	0	0	84
5.5045	1	0	5	5	550	5	1	1	1	15	1	0	4	216
5.506	1	0	7	7	550	7	0	1	1	15	1	0	15	874
5.5115	1	0	3	3	551	2	1	1	1	15	1	0	13	699
5.5125	1	0	1	1	551	3	1	1	1	15	1	0	26	1862
5.5135	1	0	4	4	551	4	1	1	1	15	1	0	26	1862
5.5465	1	0	2	2	554	7	1	1	1	15	1	0	24	1642
5.5525	1	0	8	8	555	3	1	1	2	15	1	0	0	172
5.5545	1	0	9	9	555	5	1	1	2	15	1	0	2	274
5.5565	1	0	10	10	555	7	1	1	3	15	1	0	0	260
5.5585	1	0	6	6	555	9	1	1	3	15	1	0	0	260
5.562	1	0	5	5	556	3	0	1	1	15	1	0	4	216
5.565	1	0	7	7	556	6	0	1	1	15	1	0	11	538
5.568	1	0	3	3	556	9	0	1	1	15	1	0	18	1006
5.5685	1	0	1	1	556	9	1	1	1	15	1	0	26	1862
5.5735	1	0	4	4	557	4	1	1	1	15	1	0	24	1642
5.6015	1	0	8	8	560	2	1	1	3	15	1	0	0	260
5.6055	1	0	2	2	560	6	1	1	1	15	1	0	24	1642
5.6085	1	0	9	9	560	9	1	1	4	15	1	0	0	348
5.6155	1	0	10	10	561	6	1	1	2	15	1	0	0	172
5.6175	1	0	6	6	561	8	1	1	3	15	1	0	0	260
5.6235	1	0	7	7	562	4	1	1	1	15	1	0	6	318
5.6255	1	0	5	5	562	6	1	1	1	15	1	0	6	318
5.6265	1	0	3	3	562	7	1	1	1	15	1	0	8	428
5.6285	1	0	1	1	562	9	1	1	1	15	1	0	28	2037
5.6465	1	0	4	4	564	7	1	1	1	15	1	0	28	2037
5.6605	1	0	2	2	566	1	1	1	1	15	1	0	24	1642
5.6625	1	0	8	8	566	3	1	1	2	15	1	0	0	172
5.6705	1	0	6	6	567	1	1	1	2	15	1	0	0	172
5.6715	1	0	10	10	567	2	1	1	3	15	1	0	0	260
5.676	1	0	9	9	567	7	0	1	2	15	1	0	0	172
5.676	1	0	7	7	567	7	0	3	1	15	1	0	13	699
5.6795	1	0	5	5	568	0	1	1	2	15	1	0	2	274
5.6895	1	0	3	3	569	0	1	1	1	15	1	0	18	1006
5.6895	1	0	1	1	569	0	1	2	1	15	1	0	26	1862
5.7055	1	0	4	4	570	6	1	1	1	15	1	0	24	1642
5.7175	1	0	2	2	571	8	1	1	1	15	1	0	24	1642
5.7185	1	0	8	8	571	9	1	1	2	15	1	0	0	172
5.7215	1	0	10	10	572	2	1	1	2	15	1	0	0	172
5.7245	1	0	6	6	572	5	1	1	2	15	1	0	0	172
5.7255	1	0	5	5	572	6	1	1	2	15	1	0	0	172
5.7285	1	0	9	9	572	9	1	1	3	15	1	0	0	260
5.7305	1	0	7	7	573	1	1	1	2	15	1	0	2	274
5.7465	1	0	1	1	574	7	1	1	1	15	1	0	26	1862
5.7475	1	0	3	3	574	8	1	1	1	15	1	0	15	874
5.7635	1	0	4	4	576	4	1	1	1	15	1	0	11	538
5.7795	1	0	5	5	578	0	1	1	1	15	1	0	2	135
5.7795	1	0	2	2	578	0	1	2	1	15	1	0	24	1642
5.7825	1	0	7	7	578	3	1	1	1	15	1	0	4	216
5.7825	1	0	6	6	578	3	1	2	2	15	1	0	0	172
5.7835	1	0	10	10	578	4	1	1	2	15	1	0	0	172
5.7835	1	0	8	8	578	4	1	3	3	15	1	0	0	260
5.7975	1	0	1	1	579	8	1	1	1	15	1	0	26	1862
5.8015	1	0	9	9	580	2	1	1	2	15	1	0	0	172
5.8075	1	0	3	3	580	8	1	1	1	15	1	0	13	699
5.8235	1	0	4	4	582	4	1	1	1	15	1	0	18	1006
5.8275	1	0	6	6	582	8	1	1	3	15	1	0	0	260
5.8285	1	0	5	5	582	9	1	1	1	15	1	0	6	318
5.8335	1	0	7	7	583	4	1	1	1	15	1	0	11	538
5.8375	1	0	2	2	583	8	1	1	1	15	1	0	24	1642
5.8395	1	0	10	10	584	0	1	1	2	15	1	0	0	172
5.8415	1	0	8	8	584	2	1	1	2	15	1	0	0	172
5.8425	1	0	8	8	584	3	1	1	1	14	1	0	0	84
5.848	1	0	9	9	584	9	0	1	2	15	1	0	0	172
5.8585	1	0	3	3	585	9	1	1	1	15	1	0	13	699
5.8615	1	0	1	1	586	2	1	1	1	15	1	0	26	1862
5.8765	1	0	4	4	587	7	1	1	1	15	1	0	28	2037
5.8845	1	0	6	6	588	5	1	1	2	15	1	0	0	172
5.8865	1	0	5	5	588	7	1	1	1	15	1	0	8	428
5.8935	1	0	8	8	589	4	1	1	2	15	1	0	0	172
5.8955	1	0	10	10	589	6	1	1	2	15	1	0	0	172
5.9015	1	0	7	7	590	2	1	1	1	15	1	0	11	538
5.9065	1	0	2	2	590	7	1	1	1	15	1	0	24	1642
5.9115	1	0	3	3	591	2	1	1	1	15	1	0	11	538
5.9155	1	0	1	1	591	6	1	1	1	15	1	0	26	1862
5.9165	1	0	9	9	591	7	1	1	2	15	1	0	0	172
5.9245	1	0	4	4	592	5	1	1	1	15	1	0	28	2037
5.9385	1	0	6	6	593	9	1	1	3	15	1	0	0	260
5.9395	1	0	8	8	594	0	1	1	3	15	1	0	0	260
5.9435	1	0	5	5	594	4	1	1	1	15	1	0	8	428
5.9535	1	0	7	7	595	4	1	1	1	15	1	0	8	428
5.9555	1	0	2	2	595	6	1	1	1	15	1	0	24	1642
5.9595	1	0	1	1	596	0	1	1	1	15	1	0	26	1862
5.9615	1	0	10	10	596	2	1	1	3	15	1	0	0	260
5.9685	1	0	3	3	596	9	1	1	1	15	1	0	8	428
5.9735	1	0	9	9	597	4	1	1	2	15	1	0	0	172
5.9935	1	0	4	4	599	4	1	1	1	15	1	0	24	1642
5.9975	1	0	6	6	599	8	1	1	2	15	1	0	0	172
6.0045	1	0	8	8	600	5	1	1	2	15	1	0	0	172
6.0055	1	0	5	5	600	6	1	1	1	15	1	0	8	428
6.01	1	0	2	2	601	1	0	1	1	15	1	0	24	1642
6.0195	1	0	10	10	602	0	1	1	2	15	1	0	0	172
6.0215	1	0	7	7	602	2	1	1	1	15	1	0	8	428
6.0235	1	0	9	9	602	4	1	1	2	15	1	0	0	172
6.025	1	0	1	1	602	6	0	1	1	15	1	0	26	1862
6.0295	1	0	3	3	603	0	1	1	1	15	1	0	4	216
6.0585	1	0	6	6	605	9	1	1	4	15	1	0	0	348
6.0595	1	0	5	5	606	0	1	1	1	15	1	0	6	318
6.0595	1	0	4	4	606	0	1	2	1	15	1	0	26	1862
6.0675	1	0	2	2	606	8	1	1	1	15	1	0	26	1862
6.0705	1	0	10	10	607	1	1	1	2	15	1	0	0	172
6.0715	1	0	8	8	607	2	1	1	3	15	1	0	0	260
6.076	1	0	3	3	607	7	0	1	1	15	1	0	15	874
6.077	1	0	9	9	607	8	0	1	2	15	1	0	0	172
6.077	1	0	7	7	607	8	0	3	1	15	1	0	11	538
6.08	1	0	1	1	608	1	0	1	1	15	1	0	26	1862
6.1135	1	0	6	6	611	4	1	1	2	15	1	0	0	172
6.119	1	0	5	5	612	0	0	1	1	15	1	0	8	428
6.1205	1	0	2	2	612	1	1	1	1	15	1	0	24	1642
6.1225	1	0	4	4	612	3	1	1	1	15	1	0	24	1642
6.1275	1	0	10	10	612	8	1	1	3	15	1	0	0	260
6.1275	1	0	1	1	612	8	1	4	1	15	1	0	26	1862
6.1285	1	0	8	8	612	9	1	1	3	15	1	0	0	260
6.1285	1	0	7	7	612	9	1	4	2	15	1	0	2	274
6.1365	1	0	9	9	613	7	1	1	3	15	1	0	0	260
6.1395	1	0	3	3	614	0	1	1	1	15	1	0	13	699
6.1635	1	0	5	5	616	4	1	1	1	15	1	0	6	318
6.1715	1	0	4	4	617	2	1	1	1	15	1	0	26	1862
6.1805	1	0	1	1	618	1	1	1	1	15	1	0	28	2037
6.1845	1	0	9	9	618	5	1	1	2	15	1	0	0	172
6.1845	1	0	2	2	618	5	1	3	1	15	1	0	26	1862
6.1875	1	0	6	6	618	8	1	1	2	15	1	0	0	172
6.1905	1	0	8	8	619	1	1	1	2	15	1	0	0	172
6.2005	1	0	7	7	620	1	1	1	4	15	1	0	0	348
6.2065	1	0	10	10	620	7	1	1	2	15	1	0	0	172
6.2125	1	0	5	5	621	3	1	1	1	15	1	0	6	318
6.2165	1	0	3	3	621	7	1	1	1	15	1	0	15	874
6.2215	1	0	4	4	622	2	1	1	1	15	1	0	28	2037
6.2305	1	0	1	1	623	1	1	1	1	15	1	0	28	2037
6.2405	1	0	6	6	624	1	1	1	3	15	1	0	0	260
6.2475	1	0	9	9	624	8	1	1	2	15	1	0	0	172
6.2485	1	0	9	9	624	9	1	1	1	14	1	0	0	84
6.2525	1	0	2	2	625	3	1	1	1	15	1	0	28	2037
6.2585	1	0	7	7	625	9	1	1	3	15	1	0	0	260
6.2595	1	0	8	8	626	0	1	1	3	15	1	0	0	260
6.2615	1	0	10	10	626	2	1	1	2	15	1	0	0	172
6.2725	1	0	3	3	627	3	1	1	1	15	1	0	15	874
6.2815	1	0	5	5	628	2	1	1	1	15	1	0	6	318
6.2865	1	0	4	4	628	7	1	1	1	15	1	0	20	1203
6.2905	1	0	1	1	629	1	1	1	1	15	1	0	28	2037
6.2955	1	0	9	9	629	6	1	1	1	15	1	0	4	216
6.3045	1	0	8	8	630	5	1	1	2	15	1	0	0	172
6.305	1	0	8	8	630	6	0	1	1	14	1	0	0	84
6.3055	1	0	2	2	630	6	1	1	1	15	1	0	28	2037
6.3085	1	0	6	6	630	9	1	1	2	15	1	0	0	172
6.3165	1	0	10	10	631	7	1	1	3	15	1	0	0	260
6.3265	1	0	7	7	632	7	1	1	2	15	1	0	0	172
6.332	1	0	3	3	633	3	0	1	1	15	1	0	13	699
6.3365	1	0	4	4	633	7	1	1	1	15	1	0	24	1642
6.3385	1	0	1	1	633	9	1	1	1	15	1	0	28	2037
6.3455	1	0	5	5	634	6	1	1	1	15	1	0	8	428
6.3535	1	0	9	9	635	4	1	1	1	15	1	0	4	216
6.3635	1	0	2	2	636	4	1	1	1	15	1	0	28	2037
6.3655	1	0	8	8	636	6	1	1	3	15	1	0	0	260
6.3755	1	0	10	10	637	6	1	1	2	15	1	0	0	172
6.3765	1	0	6	6	637	7	1	1	3	15	1	0	0	260
6.3855	1	0	7	7	638	6	1	1	2	15	1	0	0	172
6.3935	1	0	4	4	639	4	1	1	1	15	1	0	22	1423
6.3935	1	0	1	1	639	4	1	2	1	15	1	0	26	1862
6.4025	1	0	3	3	640	3	1	1	1	15	1	0	8	428
6.4055	1	0	9	9	640	6	1	1	1	15	1	0	4	216
6.4075	1	0	5	5	640	8	1	1	1	15	1	0	6	318
6.4205	1	0	2	2	642	1	1	1	1	15	1	0	28	2037
6.4255	1	0	10	10	642	6	1	1	4	15	1	0	0	348
6.4255	1	0	8	8	642	6	1	5	2	15	1	0	0	172
6.4415	1	0	7	7	644	2	1	1	2	15	1	0	0	172
6.4435	1	0	6	6	644	4	1	1	3	15	1	0	0	260
6.449	1	0	4	4	645	0	0	1	1	15	1	0	13	699
6.4505	1	0	1	1	645	1	1	1	1	15	1	0	26	1862
6.4605	1	0	3	3	646	1	1	1	1	15	1	0	13	699
6.4635	1	0	9	9	646	4	1	1	2	15	1	0	2	274
6.4635	1	0	5	5	646	4	1	3	1	15	1	0	6	318
6.4755	1	0	2	2	647	6	1	1	1	15	1	0	28	2037
6.4835	1	0	10	10	648	4	1	1	2	15	1	0	0	172
6.4915	1	0	8	8	649	2	1	1	3	15	1	0	0	260
6.497	1	0	6	6	649	8	0	1	2	15	1	0	0	172
6.5055	1	0	4	4	650	6	1	1	1	15	1	0	20	1203
6.5085	1	0	7	7	650	9	1	1	2	15	1	0	0	172
6.509	1	0	7	7	651	0	0	1	1	14	1	0	0	84
6.514	1	0	3	3	651	5	0	1	1	15	1	0	13	699
6.5185	1	0	1	1	651	9	1	1	1	15	1	0	26	1862
6.5195	1	0	5	5	652	0	1	1	3	15	1	0	0	260
6.5225	1	0	9	9	652	3	1	1	2	15	1	0	0	172
6.5275	1	0	2	2	652	8	1	1	1	15	1	0	28	2037
6.5435	1	0	10	10	654	4	1	1	2	15	1	0	0	172
6.5455	1	0	8	8	654	6	1	1	2	15	1	0	0	172
6.5605	1	0	6	6	656	1	1	1	3	15	1	0	0	260
6.566	1	0	5	5	656	7	0	1	2	15	1	0	0	172
6.566	1	0	4	4	656	7	0	3	1	15	1	0	18	1006
6.5665	1	0	7	7	656	7	1	1	3	15	1	0	0	260
6.5665	1	0	5	5	656	7	1	4	1	14	1	0	0	84
6.5725	1	0	1	1	657	3	1	1	1	15	1	0	26	1862
6.5745	1	0	9	9	657	5	1	1	2	15	1	0	0	172
6.5785	1	0	3	3	657	9	1	1	1	15	1	0	13	699
6.5825	1	0	2	2	658	3	1	1	1	15	1	0	28	2037
6.6045	1	0	8	8	660	5	1	1	2	15	1	0	0	172
6.6185	1	0	10	10	661	9	1	1	3	15	1	0	0	260
6.6205	1	0	4	4	662	1	1	1	1	15	1	0	22	1423
6.6255	1	0	7	7	662	6	1	1	2	15	1	0	0	172
6.631	1	0	5	5	663	2	0	1	2	15	1	0	2	274
6.6315	1	0	1	1	663	2	1	1	1	15	1	0	26	1862
6.6355	1	0	3	3	663	6	1	1	1	15	1	0	11	538
6.641	1	0	2	2	664	2	0	1	1	15	1	0	26	1862
6.6455	1	0	9	9	664	6	1	1	3	15	1	0	0	260
6.6475	1	0	6	6	664	8	1	1	2	15	1	0	0	172
6.6605	1	0	8	8	666	1	1	1	2	15	1	0	0	172
6.6695	1	0	4	4	667	0	1	1	1	15	1	0	26	1862
6.6865	1	0	10	10	668	7	1	1	2	15	1	0	0	172
6.6945	1	0	5	5	669	5	1	1	1	15	1	0	2	135
6.6965	1	0	9	9	669	7	1	1	3	15	1	0	0	260
6.6975	1	0	9	9	669	8	1	1	1	14	1	0	0	84
6.7025	1	0	6	6	670	3	1	1	3	15	1	0	0	260
6.7055	1	0	3	3	670	6	1	1	1	15	1	0	13	699
6.7085	1	0	7	7	670	9	1	1	3	15	1	0	0	260
6.7115	1	0	2	2	671	2	1	1	1	15	1	0	24	1642
6.7125	1	0	8	8	671	3	1	1	3	15	1	0	0	260
6.7215	1	0	1	1	672	2	1	1	1	15	1	0	28	2037
6.7245	1	0	4	4	672	5	1	1	1	15	1	0	13	699
6.7415	1	0	10	10	674	2	1	1	2	15	1	0	0	172
6.7455	1	0	5	5	674	6	1	1	2	15	1	0	2	274
6.7495	1	0	9	9	675	0	1	1	2	15	1	0	0	172
6.7495	1	0	6	6	675	0	1	3	2	15	1	0	0	172
6.7555	1	0	3	3	675	6	1	1	1	15	1	0	11	538
6.7605	1	0	7	7	676	1	1	1	2	15	1	0	0	172
6.7665	1	0	2	2	676	7	1	1	1	15	1	0	24	1642
6.7705	1	0	4	4	677	1	1	1	1	15	1	0	18	1006
6.7735	1	0	8	8	677	4	1	1	3	15	1	0	0	260
6.7805	1	0	1	1	678	1	1	1	1	15	1	0	28	2037
6.7985	1	0	6	6	679	9	1	1	3	15	1	0	0	260
6.804	1	0	5	5	680	5	0	1	1	15	1	0	2	135
6.8045	1	0	5	5	680	5	1	1	1	14	1	0	2	135
6.8055	1	0	9	9	680	6	1	1	3	15	1	0	0	260
6.8085	1	0	3	3	680	9	1	1	1	15	1	0	11	538
6.8145	1	0	10	10	681	5	1	1	3	15	1	0	0	260
6.8245	1	0	2	2	682	5	1	1	1	15	1	0	24	1642
6.8265	1	0	7	7	682	7	1	1	2	15	1	0	0	172
6.8265	1	0	4	4	682	7	1	3	1	15	1	0	15	874
6.8285	1	0	8	8	682	9	1	1	2	15	1	0	0	172
6.8345	1	0	1	1	683	5	1	1	1	15	1	0	28	2037
6.8665	1	0	5	5	686	7	1	1	1	15	1	0	6	318
6.8685	1	0	10	10	686	9	1	1	3	15	1	0	0	260
6.8685	1	0	9	9	686	9	1	4	2	15	1	0	0	172
6.8715	1	0	3	3	687	2	1	1	1	15	1	0	15	874
6.8725	1	0	6	6	687	3	1	1	2	15	1	0	0	172
6.8745	1	0	8	8	687	5	1	1	2	15	1	0	2	274
6.8785	1	0	7	7	687	9	1	1	3	15	1	0	0	260
6.8785	1	0	2	2	687	9	1	4	1	15	1	0	26	1862
6.8845	1	0	4	4	688	5	1	1	1	15	1	0	20	1203
6.8995	1	0	1	1	690	0	1	1	1	15	1	0	26	1862
6.9165	1	0	9	9	691	7	1	1	3	15	1	0	0	260
6.9185	1	0	5	5	691	9	1	1	1	15	1	0	4	216
6.9195	1	0	10	10	692	0	1	1	2	15	1	0	0	172
6.9325	1	0	7	7	693	3	1	1	2	15	1	0	0	172
6.9335	1	0	6	6	693	4	1	1	3	15	1	0	0	260
6.9345	1	0	3	3	693	5	1	1	1	15	1	0	15	874
6.9395	1	0	4	4	694	0	1	1	1	15	1	0	24	1642
6.9405	1	0	8	8	694	1	1	1	2	15	1	0	0	172
6.9495	1	0	2	2	695	0	1	1	1	15	1	0	24	1642
6.9625	1	0	1	1	696	3	1	1	1	15	1	0	26	1862
6.9725	1	0	9	9	697	3	1	1	2	15	1	0	0	172
6.973	1	0	9	9	697	4	0	1	1	14	1	0	0	84
6.976	1	0	5	5	697	7	0	1	1	15	1	0	4	216
6.9775	1	0	10	10	697	8	1	1	2	15	1	0	0	172
6.978	1	0	10	10	697	9	0	1	1	14	1	0	0	84
6.9865	1	0	6	6	698	7	1	1	3	15	1	0	0	260
6.9965	1	0	8	8	699	7	1	1	2	15	1	0	0	172
6.9965	1	0	4	4	699	7	1	3	1	15	1	0	18	1006
6.997	1	0	8	8	699	8	0	1	1	14	1	0	0	84
7	1	0	7	7	700	1	0	1	2	15	1	0	0	172
7.0085	1	0	3	3	700	9	1	1	1	15	1	0	15	874
7.0155	1	0	1	1	701	6	1	1	1	15	1	0	26	1862
7.0215	1	0	2	2	702	2	1	1	1	15	1	0	26	1862
7.0255	1	0	9	9	702	6	1	1	2	15	1	0	2	274
7.0375	1	0	5	5	703	8	1	1	1	15	1	0	6	318
7.0385	1	0	10	10	703	9	1	1	2	15	1	0	0	172
7.0395	1	0	6	6	704	0	1	1	2	15	1	0	0	172
7.0555	1	0	7	7	705	6	1	1	2	15	1	0	0	172
7.0605	1	0	8	8	706	1	1	1	2	15	1	0	2	274
7.0645	1	0	3	3	706	5	1	1	1	15	1	0	15	874
7.0665	1	0	4	4	706	7	1	1	1	15	1	0	26	1862
7.0755	1	0	1	1	707	6	1	1	1	15	1	0	26	1862
7.0805	1	0	2	2	708	1	1	1	1	15	1	0	28	2037
7.0865	1	0	9	9	708	7	1	1	2	15	1	0	0	172
7.0905	1	0	6	6	709	1	1	1	3	15	1	0	0	260
